Link incidecoder,brand,short_product_name,date_upload,incide_enDescription,incide_ingredients,incide_imageKey,process,productName,productName_clean,incide_productName,isTrue_productName
,,,,,,,None link found,Channel Le Blanc Intense Brightening Foam Cleanser,Channel Le Blanc Intense Brightening Foam Cleanser,,True
,,,,,,,None link found,Channel LE BLANC BRIGHTENING TRI-PHASE MAKEUP REMOVER,Channel LE BLANC BRIGHTENING TRI-PHASE MAKEUP REMOVER,,True
https://incidecoder.com/products/chanel-leau-de-mousse-anti-pollution-water-to-foam-cleanser,Chanel,L'Eau De Mousse Anti-Pollution Water-to-Foam Cleanser,11/22/2021,"Thoroughly cleansing your skin is a daily discipline, regulated by essential gestures. Chanel's cleansing care collection offers treatments of unprecedented sensory richness to remove make-up, cleanse and purify the skin. Products suitable for all women and all skin types to reveal the original beauty of your skin. ","Aqua (Water), Lauryl Glucoside, Sodium Methyl Cocoyl Taurate, Diglycerin, Pentylene Glycol, Polyglyceryl-4 Caprate, Cocamidopropyl Betaine, Glycerin, Algae Extract, Salicornia Herbacea Extract, Maris Aqua (Sea Water), Citric Acid, Sodium Chloride, Parfum (Fragrance), Caprylyl Glycol, Polyglycerin-3, Arginine, Potassium Sorbate, Coconut Acid, Gypsophila Paniculata Root Extract, Phytic Acid, Sodium Benzoate, Caprylic/​Capric Triglyceride, Sodium Hydroxide, Sodium Citrate",https://incidecoder-content.storage.googleapis.com/f5611afd-bf9e-4b3d-9096-ff7c0eda25c9/products/chanel-leau-de-mousse-anti-pollution-water-to-foam-cleanser/chanel-leau-de-mousse-anti-pollution-water-to-foam-cleanser_front_photo_original.jpeg,Success,Channel L'EAU DE MOUSSE,Channel L'EAU DE MOUSSE,Chanel L'Eau De Mousse Anti-Pollution Water-to-Foam Cleanser,True
https://incidecoder.com/products/chanel-le-gommage,Chanel,Le Gommage Gel Exfoliant,08/25/2020,Careful skin cleansing is a daily discipline structured by essential steps.,"Aqua (Water), Jojoba Esters, Propylene Glycol, Glycerin, Polyacrylamide, Pentylene Glycol, Coco-Caprylate/​Caprate, Maris Aqua (Sea Water), C13-14 Isoparaffin, Hydrolyzed Rhodophyceae Extract, Parfum (Fragrance), Propanediol, Laureth-7, Chlorphenesin, Caprylyl Glycol, Hydroxyethylcellulose, Phytic Acid, Sodium Hydroxide, Sodium Citrate, Tocopherol, Talc, Sodium Benzoate, Ci 19140 (Yellow 5 Lake), Ci 73360 (Red 30), Ci 77491 (Iron Oxides), Ci 77891 (Titanium Dioxide)",https://incidecoder-content.storage.googleapis.com/033fe8b0-8611-4450-b47f-b2020a15541f/products/chanel-le-gommage/chanel-le-gommage_front_photo_original.jpeg,Success,Channel LE GEL,Channel LE GEL,Chanel Le Gommage Gel Exfoliant,True
,,,,,,,None link found,Channel LE LAIT DOUCEUR D’HUILE,Channel LE LAIT DOUCEUR D’HUILE,,True
https://incidecoder.com/products/chanel-le-lait-fraicheur-deau,Chanel,Le Lait Fraîcheur D'Eau,01/23/2021,Anti-pollution cleansing milk-to-water,"Aqua (Water), Butylene Glycol, Isohexadecane, PPG-2 Myristyl Ether Propionate, Pentylene Glycol, Salicornia Herbacea Extract, Algae Extract, Ammonium Acryloyldimethyltaurate/​VP Copolymer, Phenoxyethanol, Tocopheryl Acetate, Caprylyl Glycol, Xanthan Gum, Glycerin, Parfum (Fragrance), Maris Aqua (Sea Water), Caprylic/​Capric Triglyceride, Phytic Acid, Sodium Citrate, Citric Acid, Sodium Benzoate",https://incidecoder-content.storage.googleapis.com/da903eb6-6cf1-4ed7-aa29-91328af97369/products/chanel-le-lait-fraicheur-deau/chanel-le-lait-fraicheur-deau_front_photo_original.jpeg,Success,Channel LE LAIT FRAÎCHEUR D’EAU,Channel LE LAIT FRAÎCHEUR D’EAU,Chanel Le Lait Fraîcheur D'Eau,True
https://incidecoder.com/products/chanel-lhuile-rose,Chanel,L'Huile Rose,11/23/2021,Created to enrich a holistic and deeply relaxing art of massage.,"Helianthus Annuus (Sunflower) Seed Oil, Ethylhexyl Palmitate, Dicaprylyl Carbonate, Rosa Centifolia Flower Wax, Parfum (Fragrance), Caprylyl Glycol, Caprylic/​Capric Triglyceride, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate",https://incidecoder-content.storage.googleapis.com/55cf1382-3842-42dd-8c72-9e5ff8954c78/products/chanel-lhuile-rose/chanel-lhuile-rose_front_photo_original.jpeg,Success,Channel L’HUILE,Channel L’HUILE,Chanel L'Huile Rose,True
,,,,,,,None link found,Channel L’EAU MICELLAIRE,Channel L’EAU MICELLAIRE,,True
,,,,,,,None link found,Channel N°1 DE CHANEL POWDER-TO-FOAM CLEANSER,Channel N°1 DE CHANEL POWDER-TO-FOAM CLEANSER,,True
https://incidecoder.com/products/chanel-le-lift-serum,Chanel,Le Lift Sérum,11/22/2019,"A powerful, ultra-light serum that delivers targeted firming and wrinkle-correcting benefits. The formula provides 12 hours of continuous lifting and firming action, while preparing skin to receive the full benefits of LE LIFT creams. Skin is visibly toned and smoothed, and the appearance of wrinkles is reduced. ","Aqua (Water), Alcohol, Octyldodecanol, Octocrylene, Butylene Glycol, Glycerin, Ammonium Acryloyldimethyltaurate/​VP Copolymer, Ipomoea Batatas Root Extract, Centella Asiatica Leaf Extract, Dipropylene Glycol, Kaolin, Tapioca Starch, Parfum (Fragrance), Phenoxyethanol, Sorbitan Laurate, Diacetylresveratryl Thioctate, Propylene Glycol, Copper Pca, Adenosine, Hydroxyethylcellulose, Acetyl Dipeptide-1 Cetyl Ester, Ethylhexylglycerin, Hydrochloric Acid, Ci 14700 (Red 4), Ci 17200 (Red 33)",https://incidecoder-content.storage.googleapis.com/04ee49dc-0a39-411c-8217-0464f4432f53/products/chanel-le-lift-serum/chanel-le-lift-serum_front_photo_original.jpeg,Success,Channel LE LIFT SERUM,Channel LE LIFT SERUM,Chanel Le Lift Sérum,True
,,,,,,,None link found,Channel LE LIFT PRO CONCENTRÉ CONTOURS,Channel LE LIFT PRO CONCENTRÉ CONTOURS,,True
,,,,,,,None link found,Channel SUBLIMAGE L’ESSENCE LUMIÈRE,Channel SUBLIMAGE L’ESSENCE LUMIÈRE,,True
,,,,,,,None link found,Channel SUBLIMAGE L’ESSENCE FONDAMENTALE,Channel SUBLIMAGE L’ESSENCE FONDAMENTALE,,True
https://incidecoder.com/products/chanel-sublimage-la-brume,Chanel,Sublimage La Brume,11/22/2019,"A refreshing face mist that instantly comforts skin for a hydrated, rested, radiant look. With use of SUBLIMAGE LA BRUME, the complexion appears plumped and smooth, and is shielded from irritants such as pollution.","Aqua (Water), Glycerin, Vanilla Planifolia Fruit Water, Alcohol, Butylene Glycol, Albizia Julibrissin Bark Extract, Faex (Yeast Extract), Phenoxyethanol, Magnesium Sulfate, PEG-40 Hydrogenated Castor Oil, Chlorphenesin, Decyl Glucoside, Parfum (Fragrance), Sodium Hyaluronate, Adenosine, Sodium Benzoate, Ethylhexylglycerin",https://incidecoder-content.storage.googleapis.com/c5d8f906-bc1a-4dd5-bade-1b182b847bd6/products/chanel-sublimage-la-brume/chanel-sublimage-la-brume_front_photo_original.jpeg,Success,Channel SUBLIMAGE LA BRUME,Channel SUBLIMAGE LA BRUME,Chanel Sublimage La Brume,True
,,,,,,,None link found,Channel HYDRA BEAUTY ESSENCE MIST,Channel HYDRA BEAUTY ESSENCE MIST,,True
,,,,,,,None link found,Channel N°1 DE CHANEL REVITALIZING SERUM-IN-MIST,Channel N°1 DE CHANEL REVITALIZING SERUM-IN-MIST,,True
https://incidecoder.com/products/chanel-sublimage-la-creme-yeux,Chanel,Sublimage La Crème Yeux,11/22/2019,"This rich, velvety cream provides complete anti-aging care for the delicate eye contour.","Aqua (Water), Glycerin, Squalane, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Pentylene Glycol, Canola Oil, PEG-8 Beeswax, Beheneth-25, Cetyl Alcohol, Cetearyl Glucoside, Albizia Julibrissin Bark Extract, Vanilla Planifolia Fruit Oil, Vanilla Planifolia Fruit Extract, Vanilla Planifolia Flower Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Sigesbeckia Orientalis Extract, Phytosteryl Canola Glycerides, Ammonium Acryloyldimethyltaurate/​VP Copolymer, Dimethicone, Hydrogenated Lecithin, Palmitic Acid, Sodium Methylparaben, Synthetic Fluorphlogopite, Propanediol, Phospholipids, Xanthan Gum, Butylene Glycol, Hesperidin Methyl Chalcone, Escin, Steareth-20, Dipropylene Glycol, Beta-Sitosterol, Polyquaternium-51, Tetrasodium EDTA, Adenosine, Citric Acid, Phenoxyethanol, Chlorhexidine Digluconate, Sodium Benzoate, Tin Oxide, Dipeptide-2, Potassium Sorbate, Palmitoyl Tetrapeptide-7, Ascorbyl Palmitate, Biotin, Ci 77891 (Titanium Dioxide)",https://incidecoder-content.storage.googleapis.com/173c7908-830c-4666-a8d7-15c0c67f5f96/products/chanel-sublimage-la-creme-yeux/chanel-sublimage-la-creme-yeux_front_photo_original.jpeg,Success,Channel SUBLIMAGE LA CRÈME YEUX,Channel SUBLIMAGE LA CRÈME YEUX,Chanel Sublimage La Crème Yeux,True
,,,,,,,None link found,Channel SUBLIMAGE L'ESSENCE FONDAMENTALE YEUX,Channel SUBLIMAGE L'ESSENCE FONDAMENTALE YEUX,,True
,,,,,,,None link found,Channel LE LIFT CONCENTRÉ YEUX,Channel LE LIFT CONCENTRÉ YEUX,,True
https://incidecoder.com/products/chanel-le-lift-creme-yeux,Chanel,Le Lift Crème Yeux,11/23/2021,"Its formula concentrates the smoothing and firming virtues of alfalfa botanical concentrate, a natural active ingredient as effective as retinol (1) (the reference molecule against skin aging). A phyto-active complex enriches the formula to decongest and revitalize the eye area. Its delicate and melting texture envelops the eyes in a soft and comfortable sleeve. ","Aqua (Water), Glycerin, Butylene Glycol, Aluminum Starch Octenylsuccinate, Cetearyl Alcohol, Isododecane, Isostearyl Neopentanoate, Butyrospermum Parkii (Shea) Butter, Pentylene Glycol, PEG-8, Oryza Sativa (Rice) Powder, Squalane, Ipomoea Batatas Root Extract, Medicago Sativa (Alfalfa) Extract, Saccharomyces Cerevisiae Extract, Cera Alba (Beeswax), Jojoba Esters, Dipropylene Glycol, Glyceryl Stearate, PEG-100 Stearate, Sodium Carbomer, Cetearyl Glucoside, Tocopheryl Acetate, Chlorphenesin, Hydrolyzed Soy Protein, Caprylyl Glycol, Phospholipids, Sodium Acrylates/​C10-30 Alkyl Acrylate Crosspolymer, Escin, Phenoxyethanol, Sodium Citrate, Beta-Sitosterol, Biosaccharide Gum-1, Polyquaternium-51, Sodium Polyacrylate, Adenosine, Sodium Hyaluronate, Phytic Acid, Polysorbate 20, Ethylhexylglycerin, Hydrochloric Acid, Tocopherol, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Sodium Benzoate, Citric Acid",https://incidecoder-content.storage.googleapis.com/5a93d4e2-b0d6-44a5-8585-559b999ba46a/products/chanel-le-lift-creme-yeux/chanel-le-lift-creme-yeux_front_photo_original.jpeg,Success,Channel LE LIFT CRÈME YEUX,Channel LE LIFT CRÈME YEUX,Chanel Le Lift Crème Yeux,True
https://incidecoder.com/products/chanel-le-lift-flash-eye-revitalizer,Chanel,Le Lift Flash Eye Revitalizer,11/22/2019,A two-step eye care system that starts with an intense roll-on serum followed by hydrogel patches for immediate revitalization and radiance. Product includes ten sets of two hydrogel patches.,"Aqua (Water), Alcohol, Pentylene Glycol, Glycerin, Niacinamide, Diglycerin, Secale Cereale (Rye) Seed Extract, Saccharomyces Cerevisiae Extract, Ipomoea Batatas Root Extract, Phenoxyethanol, Caprylyl Glycol, PPG-6-Decyltetradeceth-30, Tapioca Starch, Maltooligosyl Glucoside, Dipropylene Glycol, Escin, Chlorphenesin, Hydrogenated Starch Hydrolysate, PEG-40 Hydrogenated Castor Oil, Polyglycerin-3, Tremella Fuciformis (Mushroom) Extract, Sodium Hyaluronate, Agar, Camellia Kissi Seed Oil, Adenosine, Xanthan Gum, Arginine, Tocopheryl Acetate, Ethylhexylglycerin, Ascorbyl Glucoside, Hydrochloric Acid, Methylparaben, Tocopherol",https://incidecoder-content.storage.googleapis.com/b4349eca-1129-4197-b334-bf690f62aac6/products/chanel-le-lift-flash-eye-revitalizer/chanel-le-lift-flash-eye-revitalizer_front_photo_original.jpeg,Success,Channel LE LIFT FLASH EYE REVITALIZER,Channel LE LIFT FLASH EYE REVITALIZER,Chanel Le Lift Flash Eye Revitalizer,True
,,,,,,,None link found,Channel N°1 DE CHANEL REVITALIZING EYE CREAM,Channel N°1 DE CHANEL REVITALIZING EYE CREAM,,True
,,,,,,,None link found,Channel LE LIFT LIP AND CONTOUR CARE,Channel LE LIFT LIP AND CONTOUR CARE,,True
,,,,,,,None link found,Channel HYDRA BEAUTY MICRO CRÈME YEUX,Channel HYDRA BEAUTY MICRO CRÈME YEUX,,True
,,,,,,,None link found,Channel BOY DE CHANEL ANTI-SHINE TONING LOTION,Channel BOY DE CHANEL ANTI-SHINE TONING LOTION,,True
,,,,,,,None link found,Channel SUBLIMAGE LA LOTION LUMIÈRE EXFOLIANTE,Channel SUBLIMAGE LA LOTION LUMIÈRE EXFOLIANTE,,True
,,,,,,,None link found,Channel LE BLANC PRE-LOTION,Channel LE BLANC PRE-LOTION,,True
,,,,,,,None link found,Channel HYDRA BEAUTY LOTION VERY MOIST,Channel HYDRA BEAUTY LOTION VERY MOIST,,True
https://incidecoder.com/products/chanel-le-lift-lotion,Chanel,Le Lift Lotion,11/22/2019,"A lightweight toner formula that helps smooth and firm the look of skin, leaving it hydrated and prepared to receive the full benefits of LE LIFT skincare.","Aqua (Water), Butylene Glycol, Alcohol, Dipropylene Glycol, Glycerin, Pentylene Glycol, Methyl Gluceth-10, Ipomoea Batatas Root Extract, PPG-6-Decyltetradeceth-30, Phenoxyethanol, Caprylyl Glycol, Phytosteryl/​Octyldodecyl Lauroyl Glutamate, Sodium Citrate, Xanthan Gum, Parfum (Fragrance), Polyquaternium-51, Ammonium Acryloyldimethyltaurate/​VP Copolymer, Alcaligenes Polysaccharides, Sodium Hyaluronate, Phytic Acid, Citric Acid, Hydrogenated Lecithin, Polyglyceryl-10 Laurate, Polianthes Tuberosa Polysaccharide, Sphingomonas Ferment Extract, Hydrochloric Acid, Sodium Benzoate, Tocopherol",https://incidecoder-content.storage.googleapis.com/c3a7b6d9-72c3-4740-a2ca-10c9ec47640c/products/chanel-le-lift-lotion/chanel-le-lift-lotion_front_photo_original.jpeg,Success,Channel LE LIFT LOTION,Channel LE LIFT LOTION,Chanel Le Lift Lotion,True
https://incidecoder.com/products/chanel-le-blanc-essence-lotion,Chanel,Le Blanc Essence Lotion,11/22/2019,"A powerful skincare that tones skin and enhances the appearance of healthy pure light. The milky texture delivers a fresh sensation and, after a few seconds of massage, transforms into a comforting, deeply penetrating lightweight oil. With use, the complexion appears soft, smooth, plump and luminous. ","Aqua (Water), Ethylhexyl Palmitate, Hydrogenated Polyisobutene, Glycerin, Glyceryl Stearate, Ceteareth-12, Glycyrrhiza Glabra (Licorice) Root Extract, Prunus Mume Flower Extract, Phenoxyethanol, Ceteareth-20, Tocopheryl Acetate, Butylene Glycol, Cetearyl Alcohol, Cetyl Palmitate, Ascorbyl Tetraisopalmitate, Parfum (Fragrance), Squalane, Chlorhexidine Digluconate, Phytic Acid, Sodium Hydroxide, Sodium Citrate, Sodium Benzoate, Tocopherol",https://incidecoder-content.storage.googleapis.com/92cf4ab5-af9d-4c00-8703-b5c2730ef1a2/products/chanel-le-blanc-essence-lotion/chanel-le-blanc-essence-lotion_front_photo_original.jpeg,Success,Channel LE BLANC ESSENCE LOTION,Channel LE BLANC ESSENCE LOTION,Chanel Le Blanc Essence Lotion,True
,,,,,,,None link found,Channel HYDRA BEAUTY MICRO LIQUID ESSENCE,Channel HYDRA BEAUTY MICRO LIQUID ESSENCE,,True
https://incidecoder.com/products/chanel-ndeg1-de-chanel-revitalizing-lotion,Chanel,N°1 De Chanel Revitalizing Lotion,01/07/2022,"A lightweight lotion with a fresh texture that refines the look of skin, tightens the appearance of pores and energizes the complexion. Skin is visibly plump and glows with a youthful radiance.","Camellia Japonica Flower Water, Aqua (Water), Glycerin, Pentylene Glycol, Faex (Yeast Extract), Camellia Japonica Flower Extract, Decyl Glucoside, Chlorphenesin, Caprylyl Glycol, Maltodextrin, Acrylates/​C10-30 Alkyl Acrylate Crosspolymer, Propanediol, Sodium Hyaluronate, Parfum (Fragrance), Sodium Hydroxide, Glycol Distearate, Biosaccharide Gum-1, Saccharide Isomerate, Coco-Glucoside, Glyceryl Oleate, Glyceryl Stearate, 1,2-Hexanediol, Citric Acid, Benzoic Acid",https://incidecoder-content.storage.googleapis.com/eb3dfeb2-a50d-4a0a-9c70-7f67856b0188/products/chanel-ndeg1-de-chanel-revitalizing-lotion/chanel-ndeg1-de-chanel-revitalizing-lotion_front_photo_original.jpeg,Success,Channel N°1 DE CHANEL REVITALIZING LOTION,Channel N°1 DE CHANEL REVITALIZING LOTION,Chanel N°1 De Chanel Revitalizing Lotion,True
,,,,,,,None link found,Channel N°1 DE CHANEL REVITALIZING ESSENCE LOTION,Channel N°1 DE CHANEL REVITALIZING ESSENCE LOTION,,True
,,,,,,,None link found,Channel LA MOUSSE CLARIFIANTE,Channel LA MOUSSE CLARIFIANTE,,True
https://incidecoder.com/products/chanel-sublimage-la-lotion-supreme,Chanel,Sublimage La Lotion Suprême,11/22/2019,"As the first essential step in your SUBLIMAGE skincare ritual, SUBLIMAGE LA LOTION SUPRÊME toner re-balances and rehydrates skin to prepare it to receive the benefits of other skincare products.","Aqua (Water), Glycerin, Butylene Glycol, Alcohol, Sorbitol, Niacinamide, Pentylene Glycol, PPG-6-Decyltetradeceth-30, Vanilla Planifolia Fruit Water, Vanilla Planifolia Fruit Oil, Phenoxyethanol, Methyl Gluceth-10, Caprylyl Glycol, Phytosteryl/​Octyldodecyl Lauroyl Glutamate, Sodium Citrate, Disodium EDTA, Citric Acid, Parfum (Fragrance), Hydrogenated Lecithin, Polianthes Tuberosa Polysaccharide, Sodium Hyaluronate, Polyglyceryl-10 Laurate, Polyquaternium-51, Sphingomonas Ferment Extract, Tocopherol",https://incidecoder-content.storage.googleapis.com/1eaf0909-128e-469e-b120-b0b7c984a7f6/products/chanel-sublimage-la-lotion-supreme/chanel-sublimage-la-lotion-supreme_front_photo_original.jpeg,Success,Channel SUBLMAGE LA LOTION,Channel SUBLMAGE LA LOTION,Chanel Sublimage La Lotion Suprême,True
https://incidecoder.com/products/chanel-uv-essentiel,Chanel,UV Essentiel,09/13/2021,"Complete protection to preserve skin’s youthfulness. Skin is instantly refreshed, hydrated and luminous, perfectly primed for makeup application.","Aqua (Water), Ethylhexyl Methoxycinnamate, Alcohol, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol (Nano), C12-15 Alkyl Benzoate, Glycerin, Isononyl Isononanoate, Dicaprylyl Carbonate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Polyglyceryl-6 Distearate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Pentylene Glycol, Dimethicone, Steareth-21, Propanediol, Faex (Yeast Extract), Kalanchoe Pinnata Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Decyl Glucoside, Ammonium Acryloyldimethyltaurate/​VP Copolymer, Jojoba Esters, Dimethicone/​Vinyl Dimethicone Crosspolymer, Phenoxyethanol, Parfum (Fragrance), Butylene Glycol, Caprylyl Glycol, Xanthan Gum, Cetyl Alcohol, Polyglyceryl-3 Beeswax, Ectoin, Propylene Glycol, Sodium Citrate, Citric Acid, BHT, 1,2-Hexanediol, Maltodextrin",https://incidecoder-content.storage.googleapis.com/56053695-5302-43d9-aab9-b0c112fcabc2/products/chanel-uv-essentiel/chanel-uv-essentiel_front_photo_original.jpeg,Success,Channel UV ESSENTIEL,Channel UV ESSENTIEL,Chanel UV Essentiel,True
https://incidecoder.com/products/chanel-sublimage-masque,Chanel,Sublimage Masque,11/22/2019,An exquisitely rich mask that rejuvenates and renews skin while soothing the senses.,"Aqua (Water), Glycerin, Hydrogenated Polydecene, Octyldodecanol, Canola Oil, Pentaerythrityl Tetraethylhexanoate, Simmondsia Chinensis (Jojoba) Seed Oil, Butyrospermum Parkii (Shea) Butter, Camellia Kissi Seed Oil, Cetearyl Alcohol, Paraffinum Liquidum (Mineral Oil), Pentylene Glycol, Phytosteryl Canola Glycerides, Argania Spinosa Kernel Oil, Glyceryl Stearate, PEG-100 Stearate, Vanilla Planifolia Fruit Extract, Cetyl Alcohol, Ammonium Acryloyldimethyltaurate/​VP Copolymer, Cetearyl Glucoside, Methylparaben, Hydrogenated Lecithin, Palmitic Acid, Parfum (Fragrance), Propylparaben, Propylene Glycol, Xanthan Gum, BHT, Sodium Carbomer, Tetrasodium EDTA, Phenoxyethanol, Sodium Hyaluronate, Tocopherol, Ascorbyl Palmitate, Lentinus Edodes Extract, Citric Acid, Ci 14700 (Red 4), Ci 19140 (Yellow 5)",https://incidecoder-content.storage.googleapis.com/a3f12adb-b299-447d-b16e-20da5d485549/products/chanel-sublimage-masque/chanel-sublimage-masque_front_photo_original.jpeg,Success,Channel SUBLIMAGE MASQUE,Channel SUBLIMAGE MASQUE,Chanel Sublimage Masque,True
https://incidecoder.com/products/chanel-le-gommage,Chanel,Le Gommage Gel Exfoliant,08/25/2020,Careful skin cleansing is a daily discipline structured by essential steps.,"Aqua (Water), Jojoba Esters, Propylene Glycol, Glycerin, Polyacrylamide, Pentylene Glycol, Coco-Caprylate/​Caprate, Maris Aqua (Sea Water), C13-14 Isoparaffin, Hydrolyzed Rhodophyceae Extract, Parfum (Fragrance), Propanediol, Laureth-7, Chlorphenesin, Caprylyl Glycol, Hydroxyethylcellulose, Phytic Acid, Sodium Hydroxide, Sodium Citrate, Tocopherol, Talc, Sodium Benzoate, Ci 19140 (Yellow 5 Lake), Ci 73360 (Red 30), Ci 77491 (Iron Oxides), Ci 77891 (Titanium Dioxide)",https://incidecoder-content.storage.googleapis.com/033fe8b0-8611-4450-b47f-b2020a15541f/products/chanel-le-gommage/chanel-le-gommage_front_photo_original.jpeg,Success,Channel LE GOMMAGE,Channel LE GOMMAGE,Chanel Le Gommage Gel Exfoliant,True
,,,,,,,None link found,Channel LE LIFT SKIN-RECOVERY SLEEP MASK,Channel LE LIFT SKIN-RECOVERY SLEEP MASK,,True
,,,,,,,None link found,Channel Le Masque Anti-Pollution Vitamin Clay Mask,Channel Le Masque Anti-Pollution Vitamin Clay Mask,,True
,,,,,,,None link found,Channel LE BLANC masque HEALTHY LIGHT CREATOR MASK,Channel LE BLANC masque HEALTHY LIGHT CREATOR MASK,,True
,,,,,,,None link found,Channel HYDRA BEAUTY MASQUE DE NUIT AU CAMÉLIA,Channel HYDRA BEAUTY MASQUE DE NUIT AU CAMÉLIA,,True
,,,,,,,None link found,Channel N°1 DE CHANEL REVITALISING MASK,Channel N°1 DE CHANEL REVITALISING MASK,,True
,,,,,,,None link found,Channel LE LIFT PRO MASQUE UNIFORMITÉ,Channel LE LIFT PRO MASQUE UNIFORMITÉ,,True
https://incidecoder.com/products/chanel-le-blanc-healthy-light-creator-oil,Chanel,Le Blanc Healthy Light Creator Oil,11/22/2019,"A three-in-one face oil that works with all skin types, LE BLANC HUILE revitalizes, brightens and restores skin. The lightweight texture absorbs quickly, leaving skin looking more nourished, more radiant and brighter.","Simmondsia Chinensis (Jojoba) Seed Oil, Ethylhexyl Palmitate, Dicaprylyl Carbonate, Limnanthes Alba (Meadowfoam) Seed Oil, Prunus Mume Flower Extract, Squalane, Parfum (Fragrance), Caprylyl Glycol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Aqua (Water), Butylene Glycol",https://incidecoder-content.storage.googleapis.com/14229056-e523-4677-bd9c-ca94af04df81/products/chanel-le-blanc-healthy-light-creator-oil/chanel-le-blanc-healthy-light-creator-oil_front_photo_original.jpeg,Success,Channel LE BLANC OIL,Channel LE BLANC OIL,Chanel Le Blanc Healthy Light Creator Oil,True
https://incidecoder.com/products/chanel-huile-de-jasmine,Chanel,Huile De Jasmine,09/24/2019,"A luxurious facial oil inspired by Mademoiselle’s original skincare collection. The formula smooths and comforts skin while imparting a delicate yet distinctive floral scent. The naturally derived formula is composed of ingredients selected for sensorial richness and compatibility with skin. Pure oils, including Camellia Oil, Limnathes Alba Oil and Jojoba Oil, deliver moisture and infuse skin with revitalizing properties. ","Squalene, Dicaprylyl Carbonate, Ethylhexyl Palmitate, Camellia Kissi Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Caprylic/​Capric Triglyceride, Canola Oil, Caprylyl Glycol, PEG-20 Glyceryl Triisostearate, Jasminum Grandiflorum (Jasmine) Flower Extract, Parfum (Fragrance), Tocopherol, Citric Acid",https://incidecoder-content.storage.googleapis.com/4aa12282-67af-4364-9fdc-440c0ddfddf6/products/chanel-huile-de-jasmine/chanel-huile-de-jasmine_front_photo_original.jpeg,Success,Channel HUILE DE JASMIN,Channel HUILE DE JASMIN,Chanel Huile De Jasmine,True
,,,,,,,None link found,Channel HYDRA BEAUTY CAMELLIA GLOW CONCENTRATE,Channel HYDRA BEAUTY CAMELLIA GLOW CONCENTRATE,,True
,,,,,,,None link found,Channel LE BLANC INTENSIVE MULTI-SPOT TREATMENT,Channel LE BLANC INTENSIVE MULTI-SPOT TREATMENT,,True
,,,,,,,None link found,Channel BOY DE CHANEL LIP BALM,Channel BOY DE CHANEL LIP BALM,,True
,,,,,,,None link found,d'Alba Official Double Serum All in One Multi Balm,d'Alba Official Double Serum All in One Multi Balm,,True
,,,,,,,None link found,d'Alba Official Nourishing Lip Balm,d'Alba Official Nourishing Lip Balm,,True
,,,,,,,None link found,d'Alba Official First Spray Serum,d'Alba Official First Spray Serum,,True
,,,,,,,None link found,d'Alba Official Vital Spray Serum,d'Alba Official Vital Spray Serum,,True
,,,,,,,None link found,d'Alba Official Waterfull Tone-up Sun Cream SPF 50+,d'Alba Official Waterfull Tone-up Sun Cream SPF 50+,,True
,,,,,,,None link found,d'Alba Official First Aromatic Toner,d'Alba Official First Aromatic Toner,,True
,,,,,,,None link found,d'Alba Official Waterfull Essence Suncream SPF 50 + PA + + + + ,d'Alba Official Waterfull Essence Suncream SPF 50 + PA + + + +,,False
,,,,,,,None link found,d'Alba Official Waterfull Vegan Sleeping Pack,d'Alba Official Waterfull Vegan Sleeping Pack,,True
,,,,,,,None link found,d'Alba Official White Truffle Double Mask Pack Calming & Hydrating,d'Alba Official White Truffle Double Mask Pack Calming & Hydrating,,True
,,,,,,,None link found,d'Alba Official Air Fit Fresh Sun Stick SPF50 + PA + + + +,d'Alba Official Air Fit Fresh Sun Stick SPF50 + PA + + + +,,True
,,,,,,,None link found,d'Alba Official White Truffle Double Serum & Cream,d'Alba Official White Truffle Double Serum & Cream,,True
,,,,,,,None link found,d'Alba Official Return Oil Cream Cleanser,d'Alba Official Return Oil Cream Cleanser,,True
,,,,,,,None link found,d'Alba Official Waterfull Mild Suncream SPF 50+,d'Alba Official Waterfull Mild Suncream SPF 50+,,True
,,,,,,,None link found,d'Alba Official Aromatic Spray Serum,d'Alba Official Aromatic Spray Serum,,True
,,,,,,,None link found,d'Alba Official Double Layer Revitalizing Serum,d'Alba Official Double Layer Revitalizing Serum,,True
,,,,,,,None link found,d'Alba Official Tone-up Color Correcting SPF50 + PA + + + + Sun Cream,d'Alba Official Tone-up Color Correcting SPF50 + PA + + + + Sun Cream,,True
,,,,,,,None link found,d'Alba Official Mild Skin Balancing Vegan Cream,d'Alba Official Mild Skin Balancing Vegan Cream,,True
,,,,,,,None link found,AXIS-Y Vegan Collagen Eye Serum,AXIS-Y Vegan Collagen Eye Serum,,True
